Hotel name,Current score,Review
소노캄 거제," ""2"""," ""(Translated by Google) It's a clean room...No microwave4 forks 1 teaspoon  …Read more(Translated by Google) It's a clean room...No microwave4 forks 1 teaspoonTransition 1 plate... kettle...Nothing to eat other than ramenThe range and the spoons are okay...There is also a dishwashing detergent but...AmenityMassive Sampoh body cleanser... end!!!!No disposable items such as soap razor toothbrush etc.You have to take it unconditionallyBecause it was a large resort except for being in the basement of amenitiesHonestly notI slept in a 3-star hotel the day beforeThere is also a TV with Samsung Curved...This is a 10-year-old LG 40 inch.......Ha...the money is double.......It includes breakfast for 2 people in the morning....Other than that it really shines!!!!!!!!!!!!!!!!!(Original)클린객실이라는데...전자렌지도 없고포크4개 티스푼1과도1 접시...주전자...라면 말곤 먹을수있는게 없음렌지랑 수저 정도는....있어도 될거같은디....주방세제도 있더만.....과일만 깎아 먹고 씻어 놓으라는건지어매너티는대용량 삼푸 바디클렌저....끝!!!!비누면도기칫솔 등 일회용품 아예없음무조건 챙겨가야됨대형 리조트였어서 편의시설 지하에 있는거 외에는솔직히 별로네요3성급호텔에서 전날 잤는데거긴 티비도 삼성커브드...큰거고...여긴 10년된 엘지40인치.......하아......돈은 두밴데.......아침 조식 2인 포함이라서....그거외엔 진짜 비추!!!!!!!!!!!!!!!!!"""
소노캄 거제," ""4"""," ""(Translated by Google) The night view is awesomeDan resort close toThere is one 7-Eleven but it’s very unfriendly.  …Read more(Translated by Google) The night view is awesomeDan resort close toThere is one 7-Eleven but it’s very unfriendly.It's a shame that there isn't a store where you can eat fruit(Original)야경이  끝내줘요단 리조트 가까운거리에세븐 일레븐 이 하나 있는데넘 불친절하네요과일정도 싸먹을수 있는 상가가 없는게 험이랄까"""
소노캄 거제," ""4"""," ""(Translated by Google) The calendar feels like July even if it's 5 days old(Original)달력은 5울이라도 여기는 7월달 느낌"""
소노캄 거제," ""5"""," ""(Translated by Google) The wave pool was good.(Original)파도유수풀이좋았어요"""
소노캄 거제," ""3"""," ""(Translated by Google) The bed mattress was very uncomfortable.(Original)침대매트리스가 넘 불편했음."""
소노캄 거제," ""4"""," ""(Translated by Google) Be sure to use BBQ! It was good to be able to enjoy it with the family with a blanket on the large stove in the outdoor plastic tent  …Read more(Translated by Google) Be sure to use BBQ! It was good to be able to enjoy it with the family with a blanket on the large stove in the outdoor plastic tent(Original)BBQ꼭 이용해보길! 야외에서 비닐천막 치고 그안에 대형난로에 담요가 있음 가족끼리 즐길수있어서 좋았음"""
소노캄 거제," ""4"""," ""(Translated by Google) This is the most recommended place for a family trip. It is particularly good to enjoy as there are two mini beaches where children can play a yacht a boat and a BBQ garden. There are many restaurants around.  …Read more(Translated by Google) This is the most recommended place for a family trip. It is particularly good to enjoy as there are two mini beaches where children can play a yacht a boat and a BBQ garden. There are many restaurants around.(Original)가족여행으로 가장 추천할만한 곳 입니다. 특히 어린이가 놀수 있는 미니 비치 두 곳과 요트 보트 BBQ GARDEN이 있어서 즐기기에 좋습니다. 주위에 맛집이 다수 있음."""
소노캄 거제," ""4"""," ""(Translated by Google) It's big and nice.(Original)크고 좋네요"""
소노캄 거제," ""5"""," ""(Translated by Google) It's so beautiful. I want to come again next time.(Original)너무 아름다워요.다음에또오고싶내요"""
소노캄 거제," ""4"""," ""(Translated by Google) Excellent view great place to relax!(Original)전망 일품 휴양하기 참 !좋은곳"""
소노캄 거제," ""5"""," ""(Translated by Google) Water Park Joa!(Original)워터파크조아용!!"""
소노캄 거제," ""3"""," ""(Translated by Google) Please note that only one towel is given per person per night.Additional request is 500 won per sheet.  …Read more(Translated by Google) Please note that only one towel is given per person per night.Additional request is 500 won per sheet.(Original)1박 기준 1인 당 수건을 한장씩만 주니  참고하세요.추가요청 시 장당 500원 입니다."""
소노캄 거제," ""5"""," ""(Translated by Google) Sonokamgeoje Good value for money Ocean view(Original)소노캄거제 가성비좋은 오션뷰 좋음"""
소노캄 거제," ""5"""," ""(Translated by Google) Family cooking. Good~(Original)패밀리취사.좋아요~"""
소노캄 거제," ""4"""," ""(Translated by Google) The ocean view in all rooms is very nice.The yacht dock is also right next door so it is easy to move around.Oh a comfortable double twin bed and spacious room  …Read more(Translated by Google) The ocean view in all rooms is very nice.The yacht dock is also right next door so it is easy to move around.Oh a comfortable double twin bed and spacious room(Original)전객실 바다 전망이 참 좋네요.요트선착장도 바로 옆이라 이동도 편합니다.아 더블 트윈의 편안한 침대와 넓은 객실"""
소노캄 거제," ""4"""," ""(Translated by Google) The view from the room is the best among Daemyung Resorts. All rooms overlook the sea  …Read more(Translated by Google) The view from the room is the best among Daemyung Resorts. All rooms overlook the sea(Original)객실에서 바라 보는 전망이 대명 리조트 중 에서 최고 입니다.  모든 객실이 바다를  바라 봄"""
소노캄 거제," ""5"""," ""(Translated by Google) It's a place where you can relax while being blanked out.  …Read more(Translated by Google) It's a place where you can relax while being blanked out.(Original)멍때리며 휴식을 취할수 있는 장소 입니다"""
소노캄 거제," ""4"""," ""(Translated by Google) Neat accommodation... convenient facilities...Pleasant times using the promenade.. recommendedOne star should be left to individual taste..  …Read more(Translated by Google) Neat accommodation... convenient facilities...Pleasant times using the promenade.. recommendedOne star should be left to individual taste..(Original)깔끔한 숙소...이용이 편한 부대시설..산책로를  이용한 기분좋은 시간들..강추별 하나는 개인들의 취향에 맡겨야겠죠.."""
소노캄 거제," ""5"""," ""(Translated by Google) The facilities are clean and you can't sit and enjoy the ocean view or the ocean view in your room!  …Read more(Translated by Google) The facilities are clean and you can't sit and enjoy the ocean view or the ocean view in your room!(Original)시설 깨끗하고 오션뷰 이나 방에서 오션뷰~~~를 앉아서 즐길 수는 없습니다!"""
소노캄 거제," ""5"""," ""(Translated by Google) This is the view of Sonokam...I took it on a yacht...The accommodation is well maintained...it's okay...^^  …Read more(Translated by Google) This is the view of Sonokam...I took it on a yacht...The accommodation is well maintained...it's okay...^^(Original)소노캄 전경인데...요트를 타고 찍었고...숙소도 관리가 잘 되고있는지...괜찮네요...^^"""
소노캄 거제," ""5"""," ""(Translated by Google) After the corona I definitely want to go on an adventure.The rooms are so luxurious and pretty!  …Read more(Translated by Google) After the corona I definitely want to go on an adventure.The rooms are so luxurious and pretty!(Original)코로나 끝나고 꼭 어드벤처 가고싶네여ㅜ..객실은 너무 고급지고 예뻐용 !"""
소노캄 거제," ""3"""," ""(Translated by Google) Okay good for a walk along the coast.(Original)괜찮음.해안산책로 산책하기 좋음."""
소노캄 거제," ""4"""," ""(Translated by Google) The facility is clean and good.(Original)시설깨끗하고.좋앗슴"""
소노캄 거제," ""5"""," ""(Translated by Google) The view overlooking the sea is so good and it is very nice to have it illuminated at night!! It is a room indoors clean and it would be great to go with children!!👍👍  …Read more(Translated by Google) The view overlooking the sea is so good and it is very nice to have it illuminated at night!! It is a room indoors clean and it would be great to go with children!!👍👍(Original)바다가 보이는곳은 뷰가 너무 좋고 야간에 조명해두시는것도 너무이쁩니다!! 객실이며 실내며 깔끔하고 아이들이랑 같이 가기에도 너무좋을거 같습니다!!👍👍"""
소노캄 거제," ""4"""," ""(Translated by Google) I like San Jack Road by the sea.You can also see the morning sunriseIt’s a little disappointing that it’s not individual heating.  …Read more(Translated by Google) I like San Jack Road by the sea.You can also see the morning sunriseIt’s a little disappointing that it’s not individual heating.(Original)바닷가 산잭로가 좋습니다.아침 일출도 볼수있습니다개별난방이 아니란게 조금  아쉽네요"""
소노캄 거제," ""5"""," ""(Translated by Google) The view is the bestThe promenade in front of the hostel is also good  …Read more(Translated by Google) The view is the bestThe promenade in front of the hostel is also good(Original)뷰가 최고에요숙소앞 산책로도 좋아요"""
